Delivery_ID,Truck_ID,Delivery_Date,Distance_KM,Was_Delayed,Delay_Hours,Penalty_Fees_USD
D10686,T041,2023-10-05,839,No,0,0
D10687,T041,2024-06-28,940,No,0,0
D10688,T041,2024-04-19,999,No,0,0
D10689,T041,2024-09-18,699,No,0,0
D10690,T041,2024-02-29,1071,Yes,10,2824
D10691,T041,2023-12-27,426,Yes,11,1516
D10692,T041,2024-03-13,1019,Yes,16,2883
D10693,T041,2024-04-24,727,Yes,18,2953
D10694,T041,2024-02-10,159,No,0,0
D10695,T041,2023-08-30,1410,No,0,0
D10696,T041,2023-10-04,801,Yes,11,2169
D10697,T041,2023-02-07,952,No,0,0
D10698,T041,2024-07-19,1252,Yes,17,4310
D10699,T041,2024-08-22,699,No,0,0
D10700,T041,2024-10-10,711,No,0,0
D10701,T041,2024-06-29,1492,No,0,0
D10702,T041,2023-10-25,1270,Yes,3,461
D10703,T041,2024-01-19,1496,No,0,0
D10704,T041,2024-06-27,559,Yes,17,4120
D10705,T041,2023-03-22,942,Yes,19,1141
D10706,T041,2023-11-29,53,No,0,0
D10707,T041,2023-03-08,459,No,0,0
D10708,T041,2023-02-19,555,No,0,0
D10709,T041,2023-10-03,646,Yes,12,4830
D10710,T041,2023-08-27,1273,Yes,6,1386
D10711,T041,2024-06-28,160,No,0,0
D10712,T041,2023-01-29,1042,Yes,9,2671
D10713,T041,2023-07-27,1167,No,0,0
D10714,T041,2024-08-13,829,No,0,0
D10715,T041,2024-09-13,1482,Yes,3,237
D10716,T041,2024-12-28,725,No,0,0
D10717,T041,2023-08-17,671,No,0,0
D10718,T041,2024-08-11,646,No,0,0
D10719,T041,2023-11-09,1227,No,0,0
D10720,T041,2024-03-11,64,No,0,0
D10721,T041,2024-06-24,614,No,0,0
D10722,T041,2024-04-24,1026,Yes,17,2974
D10723,T041,2023-02-28,1357,No,0,0
D10724,T041,2024-06-15,870,No,0,0
D10725,T041,2024-11-05,442,No,0,0
D10726,T041,2023-07-10,611,No,0,0
D10727,T041,2023-05-31,403,No,0,0
D10728,T041,2023-08-29,1291,Yes,9,1352
D10729,T041,2023-02-21,122,Yes,8,4666
D10730,T041,2024-07-16,721,Yes,8,3136
D10731,T041,2024-09-18,1042,Yes,16,4828
D10732,T041,2024-09-19,1306,No,0,0
D10733,T041,2023-02-23,1317,No,0,0
D10734,T041,2023-02-27,1108,No,0,0
D10735,T041,2023-12-01,853,No,0,0
D10736,T041,2024-12-01,419,Yes,20,4178
D10737,T041,2023-05-30,1332,Yes,17,4176
D10738,T041,2023-11-04,179,No,0,0
D10739,T041,2024-02-16,483,No,0,0
D10740,T041,2023-02-19,486,No,0,0
D10741,T041,2024-12-01,1394,No,0,0
D10742,T041,2023-06-23,1104,Yes,15,1121
D10743,T041,2023-05-31,594,No,0,0
D10744,T041,2024-06-20,1233,Yes,1,0
D10745,T041,2024-10-28,972,No,0,0
D10746,T041,2023-06-04,268,No,0,0
D10747,T041,2024-12-08,1299,No,0,0
D10748,T041,2023-04-18,1315,No,0,0
D10749,T041,2023-11-17,493,Yes,11,1483
D10750,T041,2024-09-07,1375,No,0,0
D10751,T041,2023-06-03,548,No,0,0
D10752,T041,2024-10-12,804,No,0,0
D10753,T043,2024-07-15,928,No,0,0
D10754,T043,2023-06-26,622,No,0,0
D10755,T043,2024-06-12,1176,Yes,17,3098
D10756,T043,2024-07-30,101,No,0,0
D10757,T043,2023-11-07,201,No,0,0
D10758,T043,2024-03-02,1135,No,0,0
D10759,T043,2024-03-23,1039,No,0,0
D10760,T043,2023-01-29,337,No,0,0
D10761,T043,2024-09-20,1163,No,0,0
D10762,T043,2024-08-04,439,Yes,7,229
D10763,T043,2023-03-25,1184,No,0,0
D10764,T043,2023-01-20,763,No,0,0
D10765,T043,2023-02-12,944,Yes,4,445
D10766,T043,2023-05-30,1484,No,0,0
D10767,T043,2023-12-30,641,Yes,20,3031
D10768,T043,2024-10-11,621,Yes,1,0
D10769,T043,2023-02-25,654,Yes,19,1854
D10770,T043,2024-03-17,656,No,0,0
D10771,T043,2024-08-30,206,No,0,0
D10772,T043,2023-04-17,683,Yes,20,4229
D10773,T043,2024-06-20,1450,No,0,0
D10774,T043,2024-08-02,323,No,0,0
D10775,T043,2024-03-05,1102,No,0,0
D10776,T043,2023-08-26,70,No,0,0
D10777,T043,2023-07-01,746,Yes,19,4803
D10778,T043,2024-10-10,826,No,0,0
D10779,T043,2024-08-12,1184,Yes,12,3493
D10780,T043,2024-09-19,1495,No,0,0
D10781,T043,2023-09-03,1229,No,0,0
D10782,T043,2023-07-21,310,Yes,14,2097
D10783,T043,2024-01-22,232,Yes,4,1173
D10784,T043,2023-07-15,334,No,0,0
D10785,T043,2023-03-28,492,Yes,19,1938
D10786,T043,2024-02-07,468,Yes,1,0
D10787,T043,2023-10-01,757,Yes,7,599
D10788,T043,2023-02-26,620,Yes,15,1031
D10789,T043,2024-12-08,950,No,0,0
D10790,T043,2023-08-26,802,No,0,0
D10791,T043,2024-11-25,1376,Yes,1,0
D10792,T043,2024-08-07,1136,Yes,14,4072
D10793,T043,2024-03-20,701,Yes,5,702
D10794,T043,2023-04-06,730,Yes,16,4712
D10795,T043,2024-03-06,1373,No,0,0
D10796,T043,2024-11-18,304,No,0,0
D10797,T043,2024-11-13,318,Yes,2,379
D10798,T043,2023-09-10,698,No,0,0
D10799,T043,2024-03-04,199,No,0,0
D10800,T043,2023-09-19,94,No,0,0
D10801,T043,2024-09-29,1474,Yes,7,580
D10802,T043,2023-07-01,1321,Yes,19,2841
D10803,T043,2023-12-01,295,No,0,0
D10804,T043,2023-10-15,311,No,0,0
D10805,T043,2023-10-16,1407,No,0,0
D10806,T043,2024-08-23,1139,No,0,0
D10807,T043,2024-04-09,541,No,0,0
D10808,T043,2024-07-31,788,Yes,14,3195
D10809,T043,2024-01-11,189,No,0,0
D10810,T043,2023-06-07,751,No,0,0
D10811,T043,2024-09-13,328,No,0,0
D10812,T043,2024-03-30,991,Yes,5,748
D10813,T043,2023-06-10,1442,No,0,0
D10814,T043,2023-11-24,289,Yes,8,2916
D10815,T043,2024-08-13,1039,No,0,0
D10816,T043,2024-06-10,1332,No,0,0
D10817,T043,2024-12-30,1135,Yes,20,2542
D10818,T043,2024-04-06,364,No,0,0
D10819,T043,2024-01-09,323,Yes,8,1155
D10820,T043,2023-10-19,387,Yes,3,175
D10821,T043,2023-11-18,331,No,0,0
D10822,T043,2023-08-20,1271,No,0,0
D10823,T043,2024-04-22,1117,Yes,7,476
D10824,T043,2023-12-16,1086,No,0,0
D10825,T043,2024-04-05,541,No,0,0
D10826,T043,2024-08-30,651,No,0,0
D10827,T043,2023-04-25,1308,No,0,0
D10828,T043,2023-12-25,147,No,0,0
D10829,T043,2023-04-22,538,Yes,16,4711
D10830,T043,2023-03-01,1491,No,0,0
D10831,T043,2023-01-27,322,No,0,0
D10832,T043,2023-03-16,286,No,0,0
D10833,T043,2023-09-30,1205,No,0,0
D10834,T043,2024-08-12,913,Yes,2,96
D10835,T043,2023-10-29,1037,No,0,0
D10836,T043,2023-09-23,249,Yes,5,1151
D10837,T043,2024-01-28,1344,No,0,0
D10838,T043,2024-10-02,693,Yes,12,4379
D10839,T043,2023-07-28,204,Yes,13,4109
D10840,T043,2023-07-31,379,Yes,5,956
D10841,T043,2024-10-08,1431,No,0,0
D10842,T043,2023-03-18,410,Yes,3,443
D10843,T043,2023-03-19,1315,Yes,20,2377
D10844,T043,2023-09-24,682,No,0,0
D10845,T043,2024-04-12,695,Yes,8,2329
D10846,T043,2023-05-16,597,No,0,0
D10847,T043,2023-12-16,826,Yes,5,649
D10848,T043,2024-03-31,887,Yes,4,828
D10849,T043,2024-12-30,359,Yes,7,1256
D10850,T043,2024-09-10,1091,Yes,14,4058
D10851,T043,2024-07-01,325,Yes,14,2970
D10852,T043,2024-03-26,1484,No,0,0
D10853,T043,2024-07-15,817,No,0,0
D10854,T043,2024-04-19,669,Yes,9,2855
D10855,T043,2023-01-26,397,No,0,0
D10856,T043,2024-07-31,85,No,0,0
D10857,T043,2023-03-18,382,No,0,0
D10858,T043,2024-08-13,1198,Yes,10,4253
D10859,T043,2023-07-04,1221,Yes,4,675
D10860,T043,2023-11-14,212,No,0,0
D10861,T043,2023-08-12,1367,No,0,0
D10862,T043,2023-10-10,375,No,0,0
D10863,T043,2024-12-12,231,No,0,0
D10864,T043,2024-09-25,621,No,0,0
D10865,T043,2024-02-23,1183,Yes,11,4032
D10866,T043,2023-04-10,1352,No,0,0
D10867,T043,2024-02-19,1084,No,0,0
D10868,T043,2024-04-12,827,No,0,0
D10869,T043,2024-04-06,587,Yes,7,893
D10870,T043,2024-08-10,196,No,0,0
D10871,T043,2023-09-20,203,No,0,0
D10872,T043,2023-08-05,430,No,0,0
D10873,T043,2024-10-14,1359,No,0,0
D10874,T043,2024-03-19,593,Yes,16,1414
D10875,T043,2023-10-08,1015,Yes,2,108
D10876,T043,2024-06-29,213,No,0,0
D10877,T043,2024-08-10,587,Yes,5,1111
D10878,T043,2023-03-02,95,No,0,0
D10879,T043,2023-03-30,580,No,0,0
D10880,T043,2023-07-09,1314,Yes,6,648
D10881,T043,2023-04-18,484,Yes,20,3071
D10882,T043,2024-03-19,1396,No,0,0
D10883,T043,2024-05-03,188,No,0,0
D10884,T043,2023-11-01,1064,No,0,0
D10885,T043,2023-05-21,1407,Yes,8,1834
D10886,T043,2024-07-11,800,No,0,0
D10887,T043,2024-11-20,270,Yes,9,3678
D10888,T043,2023-06-23,338,No,0,0
D10889,T043,2023-07-28,1326,Yes,8,4091
D10890,T043,2023-11-10,1466,No,0,0
D10891,T043,2024-08-08,461,Yes,2,216
D10892,T043,2023-07-18,1445,Yes,6,773
D10893,T043,2024-08-19,183,No,0,0
D10894,T043,2023-12-14,538,No,0,0
D10895,T043,2024-06-12,480,No,0,0
D10896,T043,2024-09-01,121,No,0,0
D10897,T043,2023-11-27,323,No,0,0
D10898,T043,2024-03-16,1445,No,0,0
D10899,T043,2023-01-11,376,No,0,0
D10900,T043,2024-04-10,579,No,0,0
D10901,T043,2023-01-30,132,No,0,0
D10902,T043,2024-01-23,105,No,0,0
D10903,T043,2023-01-11,1251,No,0,0
D10904,T043,2023-12-18,991,Yes,13,1884
D10905,T043,2023-08-05,1460,No,0,0
D10906,T043,2024-07-04,470,Yes,15,4110
D10907,T043,2024-09-04,233,Yes,15,1672
D10908,T043,2023-06-25,1495,Yes,17,3123
D10909,T043,2024-02-03,974,No,0,0
D10910,T043,2023-02-11,380,No,0,0
D10911,T043,2024-09-30,407,No,0,0
D10912,T043,2023-01-21,771,No,0,0
D10913,T043,2024-08-15,837,Yes,12,4930
D10914,T043,2024-08-15,1191,No,0,0
D10915,T043,2024-09-15,355,No,0,0
D10916,T043,2023-12-04,999,Yes,4,244
D10917,T043,2024-01-15,1371,No,0,0
D10918,T043,2023-07-12,1017,Yes,11,1383
D10919,T043,2023-09-15,1019,No,0,0
D10920,T043,2023-12-05,635,No,0,0
D10921,T043,2024-03-20,1108,No,0,0
D10922,T043,2023-02-22,114,Yes,8,2657
D10923,T043,2024-01-16,436,No,0,0
D10924,T043,2023-01-25,1092,No,0,0
D10925,T043,2024-11-17,782,No,0,0
D10926,T043,2024-08-13,685,No,0,0
D10927,T043,2023-05-29,611,No,0,0
D10928,T043,2023-09-04,459,No,0,0
D10929,T043,2024-02-13,277,Yes,11,3931
D10930,T043,2023-08-30,1448,No,0,0
D10931,T043,2024-02-11,750,No,0,0
D10932,T043,2024-05-28,1469,No,0,0
D10933,T043,2023-02-13,448,No,0,0
D10934,T043,2023-01-21,1327,Yes,15,2189
D10935,T043,2024-08-31,716,No,0,0
D10936,T043,2023-02-07,1165,Yes,14,3818
D10937,T043,2023-05-30,1218,Yes,20,4642
D10938,T043,2023-11-02,571,No,0,0
D10939,T043,2023-03-25,807,No,0,0
D10940,T043,2024-02-20,264,No,0,0
D10941,T043,2024-11-27,1277,No,0,0
D10942,T043,2023-08-30,952,Yes,2,175
D10943,T043,2023-11-11,1134,No,0,0
D10944,T043,2023-05-17,186,Yes,16,4623
D10945,T043,2024-06-06,1034,Yes,4,618
D10946,T043,2024-07-23,398,No,0,0
D10947,T043,2023-01-26,385,Yes,3,339
D10948,T043,2024-05-26,666,No,0,0
D10949,T043,2023-06-11,306,No,0,0
D10950,T043,2024-09-23,644,No,0,0
D10951,T043,2024-09-16,57,No,0,0
D10952,T043,2024-09-15,85,Yes,15,1036
D10953,T043,2024-11-24,690,No,0,0
D10954,T043,2023-11-14,155,Yes,14,3703
D10955,T043,2023-10-29,662,Yes,8,3820
D10956,T043,2023-07-06,1226,No,0,0
D10957,T043,2023-04-25,1314,No,0,0
D10958,T043,2024-02-06,801,No,0,0
D10959,T043,2024-02-19,835,No,0,0
D10960,T043,2023-04-01,1046,Yes,16,4205
D10961,T043,2024-12-08,516,Yes,3,237
D10962,T043,2023-01-24,365,No,0,0
D10963,T043,2023-07-19,1377,No,0,0
D10964,T043,2024-02-19,779,No,0,0
D10965,T043,2024-11-23,206,No,0,0
D10966,T043,2023-06-13,394,No,0,0
D10967,T043,2024-10-12,797,No,0,0
D10968,T043,2023-12-09,258,No,0,0
D10969,T043,2023-05-17,1050,Yes,16,1582
D10970,T043,2023-08-31,1449,No,0,0
D10971,T043,2023-01-10,171,No,0,0
D10972,T043,2024-03-24,352,No,0,0
D10973,T043,2024-01-23,298,Yes,13,3933
D10974,T043,2024-10-03,810,No,0,0
D10975,T043,2024-02-12,569,No,0,0
D10976,T043,2024-03-26,1126,No,0,0
D10977,T043,2024-06-29,1462,Yes,20,3774
D10978,T043,2024-12-16,1380,Yes,4,553
D10979,T043,2024-01-22,1379,Yes,10,1769
D10980,T043,2023-03-11,1313,No,0,0
D10981,T043,2023-05-18,121,No,0,0
D10982,T043,2023-06-24,170,No,0,0
D10983,T043,2024-02-07,983,No,0,0
D10984,T043,2024-03-07,1066,No,0,0
D10985,T043,2024-10-06,893,Yes,2,452
D10986,T043,2023-07-21,931,No,0,0
D10987,T043,2024-11-18,359,No,0,0
D10988,T043,2024-01-19,893,No,0,0
D10989,T043,2023-01-22,347,No,0,0
D10990,T043,2023-12-26,150,No,0,0
D10991,T043,2024-09-14,477,No,0,0
D10992,T043,2023-11-07,750,No,0,0
D10993,T043,2024-01-25,924,Yes,9,2428
D10994,T043,2024-04-27,78,Yes,15,1568
D10995,T043,2024-11-16,325,No,0,0
D10996,T043,2023-04-13,1247,Yes,2,419
D10997,T043,2024-07-21,204,Yes,5,702
D10998,T043,2024-02-04,58,Yes,16,4318
D10999,T043,2024-03-30,892,No,0,0
D11000,T043,2024-09-22,420,Yes,19,3449
D11001,T043,2024-01-06,1473,Yes,16,2936
D11002,T043,2023-12-07,906,Yes,9,1073
D11003,T043,2023-06-14,998,No,0,0
D11004,T043,2024-12-08,1179,Yes,11,3028
D11005,T043,2023-02-07,1458,Yes,11,4741
D11006,T043,2023-03-25,954,Yes,11,2499
D11007,T043,2024-03-18,591,No,0,0
D11008,T043,2024-02-23,647,No,0,0
D11009,T043,2024-01-26,1263,No,0,0
D11010,T043,2023-12-05,105,No,0,0
D11011,T043,2024-12-15,983,No,0,0
D11012,T043,2023-09-12,1245,Yes,14,1688
D11013,T043,2024-03-04,1294,Yes,12,4549
D11014,T043,2023-03-31,1367,Yes,16,1300
D11015,T043,2023-11-17,167,No,0,0
D11016,T043,2023-11-01,462,Yes,12,2489
D11017,T043,2024-07-26,162,Yes,13,2074
D11018,T043,2023-10-11,253,No,0,0
D11019,T043,2024-08-09,357,Yes,16,2461
D11020,T043,2024-09-12,69,Yes,7,360
D11021,T043,2024-11-24,1030,No,0,0
D11022,T043,2024-11-07,1273,No,0,0
D11023,T043,2023-03-04,689,No,0,0
D11024,T043,2024-04-19,1124,No,0,0
D11025,T043,2023-11-16,1498,No,0,0
D11026,T043,2023-11-30,1263,No,0,0
D11027,T043,2023-12-03,1160,Yes,9,3594
D11028,T043,2024-12-11,903,No,0,0
D11029,T043,2024-02-22,1161,Yes,10,3094
D11030,T043,2023-07-21,1285,Yes,10,3431
D11031,T043,2024-11-21,674,Yes,7,990
D11032,T043,2024-01-04,418,No,0,0
D11033,T043,2024-11-12,1063,Yes,2,114
D11034,T043,2023-05-19,1321,No,0,0
D11035,T043,2023-11-05,524,No,0,0
D11036,T043,2023-04-16,1198,No,0,0
D11037,T043,2023-03-30,553,No,0,0
D11038,T043,2023-08-24,865,No,0,0
D11039,T043,2023-01-27,116,No,0,0
D11040,T043,2024-07-14,89,Yes,10,3740
D11041,T043,2024-03-06,1052,No,0,0
D11042,T043,2024-01-15,405,No,0,0
D11043,T043,2024-03-22,673,Yes,13,2033
D11044,T043,2023-08-24,750,No,0,0
D11045,T043,2024-03-03,1393,Yes,11,3894
D11046,T043,2023-02-27,989,No,0,0
D11047,T043,2023-01-08,234,No,0,0
D11048,T043,2023-09-22,769,Yes,8,2608
D11049,T043,2024-03-17,1036,No,0,0
D11050,T043,2023-01-29,622,No,0,0
D11051,T043,2024-12-20,713,No,0,0
D11052,T043,2024-08-22,1036,No,0,0
D11053,T043,2024-03-24,691,No,0,0
D11054,T043,2024-01-24,775,Yes,18,1386
D11055,T043,2024-09-22,600,No,0,0
D11056,T043,2023-10-11,224,Yes,1,0
D11057,T043,2024-10-08,1288,Yes,2,449
D11058,T043,2024-11-18,1474,Yes,4,657
D11059,T043,2023-08-29,214,Yes,2,350
D11060,T043,2024-10-13,1097,No,0,0
D11061,T043,2024-02-18,1349,No,0,0
D11062,T043,2023-07-11,515,No,0,0
D11063,T043,2024-04-05,1287,Yes,8,3716
D11064,T043,2024-09-14,889,No,0,0
D11065,T043,2023-03-31,393,Yes,13,2724
D11066,T043,2023-11-17,1496,No,0,0
D11067,T043,2024-02-03,790,No,0,0
D11068,T043,2023-12-13,1042,Yes,12,3948
D11069,T043,2024-07-31,434,Yes,13,1117
D11070,T043,2024-09-03,206,No,0,0
D11071,T043,2024-07-06,147,No,0,0
D11072,T043,2023-02-26,1147,No,0,0
D11073,T043,2023-03-13,743,Yes,2,137
D11074,T043,2023-03-20,1077,No,0,0
D11075,T043,2023-04-06,652,Yes,10,1569
D11076,T043,2024-01-10,720,No,0,0
D11077,T043,2024-07-24,436,Yes,6,783
D11078,T043,2024-09-16,687,No,0,0
D11079,T043,2024-06-14,1199,No,0,0
D11080,T043,2023-04-09,907,No,0,0
D11081,T043,2023-07-20,1249,Yes,16,1399
D11082,T043,2023-04-24,785,No,0,0
D11083,T043,2023-09-12,1258,Yes,13,4269
D11084,T043,2024-08-01,549,No,0,0
D11085,T043,2024-08-03,756,Yes,5,1030
D11086,T043,2023-02-20,983,No,0,0
D11087,T043,2024-11-08,117,Yes,6,758
D11088,T043,2023-09-21,1379,No,0,0
D11089,T043,2023-11-15,909,Yes,19,2784
D11090,T043,2024-01-31,587,No,0,0
D11091,T043,2024-03-08,1209,Yes,15,4468
D11092,T043,2023-12-24,117,No,0,0
D11093,T043,2024-04-03,1288,Yes,8,4258
D11094,T043,2024-09-10,1110,Yes,19,3717
D11095,T043,2024-01-19,444,No,0,0
D11096,T043,2023-07-18,72,No,0,0
D11097,T043,2024-02-23,519,No,0,0
D11098,T043,2024-07-13,1335,No,0,0
D11099,T043,2024-05-02,1459,No,0,0
D11100,T043,2023-01-03,235,Yes,15,4521
D11101,T043,2024-05-25,424,No,0,0
D11102,T043,2024-05-29,470,No,0,0
D11103,T043,2023-12-08,956,Yes,6,715
D11104,T043,2023-08-26,1155,Yes,15,2559
D11105,T043,2024-10-11,964,Yes,12,4720
D11106,T043,2023-08-24,184,No,0,0
D11107,T043,2023-04-04,598,Yes,11,2479
D11108,T043,2023-10-08,518,No,0,0
D11109,T043,2024-01-18,828,Yes,13,1008
D11110,T043,2023-09-03,987,No,0,0
D11111,T043,2023-06-29,768,No,0,0
D11112,T043,2023-08-03,747,Yes,2,371
D11113,T043,2024-01-18,986,Yes,13,1465
D11114,T043,2023-11-10,297,Yes,8,1191
D11115,T043,2023-07-16,1352,No,0,0
D11116,T043,2024-07-31,910,No,0,0
D11117,T043,2023-11-22,627,No,0,0
D11118,T043,2023-04-10,243,No,0,0
D11119,T043,2023-10-01,430,Yes,4,1040
D11120,T043,2024-12-07,1392,Yes,7,443
D11121,T043,2024-04-24,870,No,0,0
D11122,T043,2023-09-07,119,Yes,7,862
D11123,T043,2024-09-05,493,No,0,0
D11124,T043,2023-08-12,1300,No,0,0
D11125,T043,2023-06-01,742,No,0,0
D11126,T043,2023-08-28,886,No,0,0
D11127,T043,2023-05-14,135,No,0,0
D11128,T043,2024-08-21,454,No,0,0
D11129,T043,2023-03-04,787,No,0,0
D11130,T043,2023-07-13,411,Yes,9,3300
D11131,T043,2024-06-13,1028,Yes,4,496
D11132,T043,2023-04-26,858,No,0,0
D11133,T043,2023-09-30,349,No,0,0
D11134,T043,2024-11-19,226,Yes,14,3785
D11135,T043,2024-02-03,635,No,0,0
D11136,T043,2023-03-20,675,Yes,11,1055
D11137,T043,2023-12-01,682,Yes,4,441
D11138,T043,2023-03-27,654,No,0,0
D11139,T043,2023-03-09,1144,No,0,0
D11140,T043,2023-08-12,286,No,0,0
D11141,T043,2024-09-15,312,No,0,0
D11142,T043,2023-03-14,284,Yes,11,4160
D11143,T043,2023-12-07,532,Yes,12,4751
D11144,T043,2024-10-05,1491,Yes,3,321
D11145,T043,2024-10-01,1367,No,0,0
D11146,T043,2023-02-13,1312,No,0,0
D11147,T043,2024-03-05,610,No,0,0
D11148,T043,2024-03-07,1313,No,0,0
D11149,T043,2024-02-14,746,No,0,0
D11150,T043,2024-09-22,129,No,0,0
D11151,T043,2023-03-10,1185,Yes,9,1150
D11152,T043,2024-10-02,877,Yes,6,1103
D11153,T043,2023-04-01,208,No,0,0
D11154,T043,2023-05-16,395,No,0,0
D11155,T043,2024-12-07,1083,No,0,0
D11156,T043,2023-03-19,1401,No,0,0
D11157,T043,2024-03-17,468,No,0,0
D11158,T043,2024-09-17,1362,Yes,7,672
D11159,T043,2023-06-13,841,No,0,0
D11160,T043,2024-03-24,1071,No,0,0
D11161,T043,2023-07-28,183,Yes,19,2320
D11162,T043,2023-01-08,729,No,0,0
D11163,T043,2024-12-08,558,No,0,0
D11164,T043,2023-11-03,1437,Yes,13,1344
D11165,T043,2024-09-27,1051,No,0,0
D11166,T043,2023-01-11,213,Yes,9,3117
D11167,T043,2023-03-13,772,No,0,0
D11168,T043,2023-04-27,208,Yes,3,64
D11169,T043,2024-06-12,582,Yes,19,3014
D11170,T043,2024-01-14,796,No,0,0
D11171,T043,2023-02-02,835,Yes,3,70
D11172,T043,2023-08-23,103,No,0,0
D11173,T043,2023-06-09,1217,No,0,0
D11174,T043,2024-07-12,1188,No,0,0
D11175,T043,2023-06-13,1283,No,0,0
D11176,T043,2024-02-14,863,No,0,0
D11177,T043,2023-12-03,1245,No,0,0
D11178,T043,2024-09-01,746,No,0,0
D11179,T043,2023-06-14,232,Yes,6,1132
D11180,T043,2024-10-17,1200,No,0,0
D11181,T043,2023-01-06,872,No,0,0
D11182,T043,2024-10-17,1259,Yes,7,978
D11183,T044,2024-03-03,1083,No,0,0
D11184,T044,2023-04-20,63,No,0,0
D11185,T044,2024-03-11,650,No,0,0
D11186,T044,2023-05-24,730,Yes,7,534
D11187,T044,2024-12-27,721,Yes,17,4864
D11188,T044,2023-07-05,1470,Yes,16,3636
D11189,T044,2024-06-29,823,Yes,16,4456
D11190,T044,2024-11-06,539,No,0,0
D11191,T044,2024-05-24,529,No,0,0
D11192,T044,2024-12-03,507,No,0,0
D11193,T044,2023-09-14,220,No,0,0
D11194,T044,2023-09-23,1156,No,0,0
D11195,T044,2024-03-13,679,No,0,0
D11196,T044,2023-01-15,617,No,0,0
D11197,T044,2024-12-30,603,No,0,0
D11198,T044,2024-06-02,1140,No,0,0
D11199,T044,2023-02-08,546,No,0,0
D11200,T044,2023-11-06,1061,No,0,0
D11201,T044,2024-07-22,814,Yes,18,2960
D11202,T044,2024-08-05,1271,No,0,0
D11203,T044,2023-04-05,978,No,0,0
D11204,T044,2024-07-27,719,No,0,0
D11205,T044,2023-09-04,1271,No,0,0
D11206,T044,2023-02-18,839,No,0,0
D11207,T044,2024-06-18,1153,No,0,0
D11208,T044,2024-10-27,1203,No,0,0
D11209,T044,2023-09-20,891,No,0,0
D11210,T044,2023-04-07,561,No,0,0
D11211,T044,2023-06-08,963,No,0,0
D11212,T044,2024-06-02,593,Yes,16,3190
D11213,T044,2023-07-05,328,Yes,17,3204
D11214,T044,2023-08-14,407,No,0,0
D11215,T044,2024-10-31,205,No,0,0
D11216,T044,2024-06-20,229,No,0,0
D11217,T044,2023-11-08,1144,Yes,1,0
D11218,T044,2023-08-07,1103,Yes,11,3236
D11219,T044,2023-05-17,1014,No,0,0
D11220,T044,2023-10-07,666,No,0,0
D11221,T044,2023-10-07,1430,Yes,12,4055
D11222,T044,2023-03-21,627,No,0,0
D11223,T044,2023-09-22,1267,No,0,0
D11224,T044,2023-11-22,1216,Yes,5,745
D11225,T044,2024-06-24,1173,No,0,0
D11226,T044,2023-03-31,365,No,0,0
D11227,T044,2023-08-24,516,No,0,0
D11228,T044,2024-09-10,577,No,0,0
D11229,T044,2024-10-29,1144,No,0,0
D11230,T044,2023-07-09,1441,No,0,0
D11231,T044,2023-08-25,476,No,0,0
D11232,T044,2023-03-28,209,No,0,0
D11233,T044,2024-07-06,1155,No,0,0
D11234,T044,2024-05-18,1022,No,0,0
D11235,T044,2023-08-27,339,Yes,17,2305
D11236,T044,2023-03-28,1218,No,0,0
D11237,T044,2023-04-24,722,No,0,0
D11238,T044,2023-06-06,112,No,0,0
D11239,T044,2024-02-09,1364,No,0,0
D11240,T044,2024-02-05,1242,No,0,0
D11241,T044,2024-05-13,295,No,0,0
D11242,T044,2024-03-19,1148,No,0,0
D11243,T044,2023-07-23,79,Yes,11,4116
D11244,T044,2023-05-03,1218,No,0,0
D11245,T044,2023-01-29,1484,Yes,17,2457
D11246,T044,2023-05-29,957,No,0,0
D11247,T044,2023-09-29,1291,No,0,0
D11248,T044,2024-06-18,1499,No,0,0
D11249,T044,2024-12-16,1238,No,0,0
D11250,T044,2024-04-04,1026,No,0,0
D11251,T044,2023-03-19,390,No,0,0
D11252,T044,2024-07-27,580,No,0,0
D11253,T044,2024-02-07,1117,No,0,0
D11254,T044,2024-09-02,609,No,0,0
D11255,T044,2024-09-10,250,No,0,0
D11256,T044,2024-05-16,360,Yes,7,1448
D11257,T044,2023-07-01,1432,No,0,0
D11258,T044,2023-10-15,639,Yes,5,235
D11259,T044,2023-07-02,189,No,0,0
D11260,T044,2024-12-07,435,No,0,0
D11261,T044,2023-06-05,1234,No,0,0
D11262,T044,2024-09-14,643,No,0,0
D11263,T044,2024-10-03,400,No,0,0
D11264,T044,2023-06-06,190,No,0,0
D11265,T044,2024-01-16,544,No,0,0
D11266,T044,2023-08-16,1040,Yes,9,3466
D11267,T044,2024-06-27,701,No,0,0
D11268,T044,2023-04-26,403,Yes,9,2742
D11269,T044,2023-01-15,1235,Yes,1,0
D11270,T044,2023-01-27,193,No,0,0
D11271,T044,2024-12-02,770,No,0,0
D11272,T044,2024-09-15,72,No,0,0
D11273,T044,2023-02-06,487,No,0,0
D11274,T044,2023-05-22,1120,No,0,0
D11275,T044,2024-11-12,1386,No,0,0
D11276,T044,2024-12-02,309,No,0,0
D11277,T044,2023-05-06,68,No,0,0
D11278,T044,2024-04-27,1381,No,0,0
D11279,T044,2024-08-10,1366,No,0,0
D11280,T044,2024-12-30,1211,No,0,0
D11281,T044,2023-04-12,1248,Yes,10,3379
D11282,T044,2023-10-28,760,No,0,0
D11283,T044,2023-06-07,1379,No,0,0
