Fuel_ID,Truck_ID,Date,Litres_Consumed,Distance_Covered_KM,Fuel_Efficiency_KMPL
F02312,T050,2024-03-04,2197,6767,3.08
F02313,T050,2024-03-16,2145,6608,3.08
F02314,T050,2023-08-15,1580,4865,3.08
F02315,T050,2023-08-15,1057,3257,3.08
F02316,T050,2023-08-16,1646,5071,3.08
F02317,T050,2023-07-16,2244,6911,3.08
F02318,T050,2023-07-15,2157,6645,3.08
F02319,T050,2023-07-17,2309,7111,3.08
F02320,T050,2024-10-27,1442,4441,3.08
F02321,T050,2024-10-19,1818,5600,3.08
F02322,T050,2024-10-10,1269,3910,3.08
F02323,T050,2024-10-22,1269,3910,3.08
F02324,T050,2023-11-19,1288,3966,3.08
F02325,T050,2023-11-11,1562,4812,3.08
F02326,T050,2023-11-11,1992,6134,3.08
F02327,T050,2024-04-11,1658,5108,3.08
F02328,T050,2024-04-09,964,2970,3.08
F02329,T050,2024-04-06,1491,4593,3.08
F02330,T050,2023-01-23,2534,7804,3.08
F02331,T050,2023-01-08,1819,5601,3.08
F02332,T050,2023-01-03,2330,7175,3.08
F02333,T050,2023-04-11,1714,5279,3.08
F02334,T050,2023-04-27,1325,4082,3.08
F02335,T050,2023-04-01,1643,5061,3.08
F02336,T050,2023-09-24,1312,4041,3.08
F02337,T050,2023-09-11,914,2815,3.08
F02338,T050,2023-09-13,849,2616,3.08
F02339,T050,2024-05-07,1360,4190,3.08
F02340,T050,2024-05-09,1237,3809,3.08
F02341,T050,2024-05-06,1141,3513,3.08
F02342,T051,2024-07-25,2099,5353,2.55
F02343,T051,2024-07-27,2966,7563,2.55
F02344,T051,2024-07-03,2099,5353,2.55
F02345,T051,2023-04-23,2471,6301,2.55
F02346,T051,2023-04-14,1842,4698,2.55
F02347,T051,2023-04-22,2102,5361,2.55
F02348,T051,2023-04-17,1821,4643,2.55
F02349,T051,2024-12-11,2096,5346,2.55
F02350,T051,2024-12-08,2287,5832,2.55
F02351,T051,2024-12-25,1601,4083,2.55
F02352,T051,2024-12-21,2268,5784,2.55
F02353,T051,2023-08-10,1639,4180,2.55
F02354,T051,2023-08-16,2655,6770,2.55
F02355,T051,2023-08-07,1847,4710,2.55
F02356,T051,2024-02-21,2385,6082,2.55
F02357,T051,2024-02-01,2938,7492,2.55
F02358,T051,2024-02-20,2065,5267,2.55
F02359,T051,2023-12-17,1865,4755,2.55
F02360,T051,2023-12-13,2412,6150,2.55
F02361,T051,2023-12-04,1419,3618,2.55
F02362,T051,2023-11-02,2713,6917,2.55
F02363,T051,2023-11-02,2624,6692,2.55
F02364,T051,2023-11-14,2646,6748,2.55
F02365,T051,2023-10-16,1815,4629,2.55
F02366,T051,2023-10-21,1723,4393,2.55
F02367,T051,2023-10-18,1871,4771,2.55
F02368,T051,2024-10-14,2473,6305,2.55
F02369,T051,2024-10-21,2967,7566,2.55
F02370,T051,2024-10-21,2893,7377,2.55
F02371,T051,2024-03-04,2215,5648,2.55
F02372,T051,2024-03-12,2492,6354,2.55
F02373,T051,2024-03-10,2999,7648,2.55
F02374,T051,2024-03-06,2145,5471,2.55
F02375,T051,2023-06-27,2119,5404,2.55
F02376,T051,2023-06-01,1831,4670,2.55
F02377,T051,2023-06-16,1502,3830,2.55
F02378,T051,2023-09-03,2176,5549,2.55
F02379,T051,2023-09-25,1599,4077,2.55
F02380,T051,2023-09-22,1843,4700,2.55
F02381,T051,2023-04-30,2246,5727,2.55
F02382,T051,2023-05-27,2040,5201,2.55
F02383,T051,2023-05-19,2887,7363,2.55
F02384,T051,2024-01-27,2343,5974,2.55
F02385,T051,2024-01-04,2040,5202,2.55
F02386,T051,2024-01-05,2444,6232,2.55
F02387,T051,2024-06-10,3046,7768,2.55
F02388,T051,2024-06-25,3144,8018,2.55
F02389,T051,2024-06-23,2285,5826,2.55
F02390,T051,2024-05-07,1457,3715,2.55
F02391,T051,2024-05-27,1477,3766,2.55
F02392,T051,2024-05-15,1756,4479,2.55
F02393,T051,2024-04-27,3132,7986,2.55
F02394,T051,2024-04-04,2424,6182,2.55
F02395,T051,2024-04-02,2147,5474,2.55
F02396,T051,2023-07-13,2082,5310,2.55
F02397,T051,2023-07-25,1893,4827,2.55
F02398,T051,2023-07-05,1628,4151,2.55
F02399,T051,2023-07-07,1476,3765,2.55
F02400,T051,2023-01-21,2359,6015,2.55
F02401,T051,2023-01-12,1962,5004,2.55
F02402,T051,2022-12-31,2484,6334,2.55
F02403,T051,2024-09-02,2103,5362,2.55
F02404,T051,2024-09-24,1988,5070,2.55
F02405,T051,2024-09-15,2294,5850,2.55
F02406,T051,2024-09-18,1931,4923,2.55
F02407,T051,2023-03-04,2250,5738,2.55
F02408,T051,2023-03-04,2638,6727,2.55
F02409,T051,2023-03-23,2302,5870,2.55
F02410,T051,2024-08-17,2571,6557,2.55
F02411,T051,2024-08-19,1630,4157,2.55
F02412,T051,2024-08-09,2158,5503,2.55
F02413,T051,2023-02-25,1991,5077,2.55
F02414,T051,2023-02-17,1633,4163,2.55
F02415,T051,2023-02-27,1414,3605,2.55
F02416,T051,2024-11-06,1998,5095,2.55
F02417,T051,2024-11-22,1556,3968,2.55
F02418,T051,2024-11-07,1883,4801,2.55
F02419,T052,2024-03-08,2698,6611,2.45
F02420,T052,2024-03-16,2404,5891,2.45
F02421,T052,2024-03-22,2351,5760,2.45
F02422,T052,2024-04-17,1536,3764,2.45
F02423,T052,2024-04-26,1817,4452,2.45
F02424,T052,2024-04-02,1723,4222,2.45
F02425,T052,2024-06-12,1602,3924,2.45
F02426,T052,2024-06-20,1641,4020,2.45
F02427,T052,2024-06-27,2129,5216,2.45
F02428,T052,2023-06-23,2122,5199,2.45
F02429,T052,2023-06-23,1438,3523,2.45
F02430,T052,2023-06-12,1666,4082,2.45
F02431,T052,2023-05-25,2406,5895,2.45
F02432,T052,2023-05-27,1464,3586,2.45
F02433,T052,2023-05-03,2226,5453,2.45
F02434,T052,2023-01-14,2413,5911,2.45
F02435,T052,2023-01-06,2284,5597,2.45
F02436,T052,2023-01-20,1858,4551,2.45
F02437,T052,2023-01-20,2754,6748,2.45
F02438,T052,2024-10-09,2342,5739,2.45
F02439,T052,2024-10-08,1805,4422,2.45
F02440,T052,2024-10-12,1882,4610,2.45
F02441,T052,2024-12-04,1525,3736,2.45
F02442,T052,2024-12-22,1711,4191,2.45
F02443,T052,2024-12-19,1287,3152,2.45
F02444,T052,2023-12-06,1885,4619,2.45
F02445,T052,2023-12-07,2742,6719,2.45
F02446,T052,2023-11-30,1885,4619,2.45
F02447,T052,2023-02-12,3004,7360,2.45
F02448,T052,2023-02-13,2110,5170,2.45
F02449,T052,2023-02-07,3004,7360,2.45
F02450,T052,2023-11-24,1405,3442,2.45
F02451,T052,2023-11-16,1799,4407,2.45
F02452,T052,2023-11-01,2038,4994,2.45
F02453,T052,2023-10-27,1398,3426,2.45
F02454,T052,2023-10-05,1014,2485,2.45
F02455,T052,2023-10-08,1110,2720,2.45
F02456,T052,2023-09-01,1265,3100,2.45
F02457,T052,2023-09-01,1643,4026,2.45
F02458,T052,2023-09-20,1323,3242,2.45
F02459,T052,2024-01-03,804,1969,2.45
F02460,T052,2024-01-08,1251,3066,2.45
F02461,T052,2024-01-18,1091,2672,2.45
F02462,T052,2024-02-26,2131,5221,2.45
F02463,T052,2024-02-10,1493,3659,2.45
F02464,T052,2024-02-10,2277,5578,2.45
F02465,T052,2023-04-23,2474,6061,2.45
F02466,T052,2023-04-23,2607,6387,2.45
F02467,T052,2023-04-24,1995,4888,2.45
F02468,T052,2024-11-06,716,1753,2.45
F02469,T052,2024-11-15,1158,2836,2.45
F02470,T052,2024-11-02,1158,2836,2.45
F02471,T052,2023-02-28,1315,3222,2.45
F02472,T052,2023-03-08,1918,4698,2.45
F02473,T052,2023-03-11,1807,4426,2.45
F02474,T052,2023-07-17,1339,3280,2.45
F02475,T052,2023-07-27,1578,3867,2.45
F02476,T052,2023-07-19,1550,3798,2.45
F02477,T052,2024-07-12,1986,4866,2.45
F02478,T052,2024-07-05,2648,6488,2.45
F02479,T052,2024-07-18,1794,4395,2.45
F02480,T052,2023-08-22,1533,3755,2.45
F02481,T052,2023-08-18,1136,2783,2.45
F02482,T052,2023-08-26,1177,2883,2.45
F02483,T052,2024-05-05,2224,5450,2.45
F02484,T052,2024-05-22,1547,3791,2.45
F02485,T052,2024-05-03,1586,3886,2.45
F02486,T052,2024-09-03,1210,2964,2.45
F02487,T052,2024-09-19,933,2286,2.45
F02488,T052,2024-09-08,829,2032,2.45
F02489,T052,2024-08-02,1071,2624,2.45
F02490,T052,2024-08-26,865,2120,2.45
F02491,T052,2024-08-18,1143,2801,2.45
F02492,T053,2023-08-04,2761,6351,2.3
F02493,T053,2023-08-10,2051,4718,2.3
F02494,T053,2023-08-15,2603,5988,2.3
F02495,T053,2024-07-13,2106,4844,2.3
F02496,T053,2024-07-18,2323,5342,2.3
F02497,T053,2024-07-26,2067,4753,2.3
F02498,T053,2024-07-07,2303,5297,2.3
F02499,T053,2024-11-16,2031,4672,2.3
F02500,T053,2024-11-19,2468,5677,2.3
F02501,T053,2024-11-25,1551,3567,2.3
F02502,T053,2024-11-07,1988,4572,2.3
F02503,T053,2024-01-02,2101,4832,2.3
F02504,T053,2024-01-21,2631,6052,2.3
F02505,T053,2024-01-04,1877,4316,2.3
F02506,T053,2024-09-15,1978,4550,2.3
F02507,T053,2024-09-25,1675,3853,2.3
F02508,T053,2024-09-05,2058,4734,2.3
F02509,T053,2024-02-24,1808,4159,2.3
F02510,T053,2024-02-20,2527,5811,2.3
F02511,T053,2024-02-18,2551,5868,2.3
F02512,T053,2024-05-08,2187,5031,2.3
F02513,T053,2024-05-07,2696,6201,2.3
F02514,T053,2024-05-06,3281,7547,2.3
F02515,T053,2023-07-12,2091,4809,2.3
F02516,T053,2023-07-04,1927,4432,2.3
F02517,T053,2023-07-14,2603,5988,2.3
F02518,T053,2023-05-20,3010,6923,2.3
F02519,T053,2023-05-22,2565,5900,2.3
F02520,T053,2023-05-19,2591,5960,2.3
F02521,T053,2023-04-05,2852,6560,2.3
F02522,T053,2023-04-25,3770,8671,2.3
F02523,T053,2023-04-15,2328,5354,2.3
F02524,T053,2023-12-21,2124,4886,2.3
F02525,T053,2023-12-05,1441,3314,2.3
F02526,T053,2023-12-16,1866,4291,2.3
F02527,T053,2023-12-18,2050,4716,2.3
F02528,T053,2024-04-20,3415,7855,2.3
F02529,T053,2024-04-21,3149,7242,2.3
F02530,T053,2024-04-12,2642,6076,2.3
F02531,T053,2024-12-18,3186,7327,2.3
F02532,T053,2024-12-16,2055,4727,2.3
F02533,T053,2024-12-26,2158,4963,2.3
F02534,T053,2023-09-01,2078,4779,2.3
F02535,T053,2023-09-10,1690,3886,2.3
F02536,T053,2023-09-25,1850,4254,2.3
F02537,T053,2023-03-25,2187,5031,2.3
F02538,T053,2023-03-21,2447,5629,2.3
F02539,T053,2023-02-28,1819,4184,2.3
F02540,T053,2023-10-26,2294,5276,2.3
F02541,T053,2023-10-07,2275,5232,2.3
F02542,T053,2023-10-11,1433,3297,2.3
F02543,T053,2024-03-08,1348,3101,2.3
F02544,T053,2024-03-14,2061,4741,2.3
F02545,T053,2024-03-18,2196,5051,2.3
F02546,T053,2024-03-27,1907,4386,2.3
F02547,T053,2024-08-12,2483,5712,2.3
F02548,T053,2024-08-05,2253,5183,2.3
F02549,T053,2024-08-05,2369,5448,2.3
F02550,T053,2023-01-16,1670,3840,2.3
F02551,T053,2023-01-14,1565,3600,2.3
F02552,T053,2023-01-13,1591,3660,2.3
F02553,T053,2023-06-07,1442,3316,2.3
F02554,T053,2023-06-01,922,2120,2.3
F02555,T053,2023-06-27,1052,2419,2.3
F02556,T053,2024-10-12,2177,5006,2.3
F02557,T053,2024-10-15,1589,3654,2.3
F02558,T053,2024-10-09,1872,4305,2.3
F02559,T053,2023-02-24,1351,3107,2.3
F02560,T053,2023-02-03,1147,2639,2.3
F02561,T053,2023-02-11,1815,4175,2.3
F02562,T053,2023-11-09,1217,2799,2.3
F02563,T053,2023-11-20,1826,4199,2.3
F02564,T053,2023-11-26,1547,3559,2.3
F02565,T053,2024-06-06,1908,4388,2.3
F02566,T053,2024-05-31,2899,6668,2.3
F02567,T053,2024-05-31,2131,4901,2.3
F02568,T055,2023-04-23,1631,4517,2.77
F02569,T055,2023-04-16,1601,4435,2.77
F02570,T055,2023-04-09,1868,5174,2.77
F02571,T055,2024-04-20,1237,3427,2.77
F02572,T055,2024-04-04,1816,5029,2.77
F02573,T055,2024-04-22,1237,3427,2.77
F02574,T055,2024-10-17,1994,5522,2.77
F02575,T055,2024-10-14,1840,5097,2.77
F02576,T055,2024-10-05,1295,3587,2.77
F02577,T055,2024-08-23,1416,3921,2.77
F02578,T055,2024-08-06,1416,3921,2.77
F02579,T055,2024-08-14,1070,2965,2.77
F02580,T055,2023-05-12,1680,4654,2.77
F02581,T055,2023-05-27,2480,6870,2.77
F02582,T055,2023-05-09,2120,5872,2.77
F02583,T055,2023-05-07,1740,4820,2.77
F02584,T055,2023-11-09,1280,3546,2.77
F02585,T055,2023-11-17,1833,5077,2.77
F02586,T055,2023-11-10,1571,4352,2.77
F02587,T055,2024-09-10,1973,5466,2.77
F02588,T055,2024-09-18,1361,3770,2.77
F02589,T055,2024-09-01,1259,3487,2.77
F02590,T055,2023-10-02,1070,2964,2.77
F02591,T055,2023-10-03,1334,3695,2.77
F02592,T055,2023-10-01,1686,4670,2.77
F02593,T055,2023-09-14,1248,3457,2.77
F02594,T055,2023-09-18,892,2470,2.77
F02595,T055,2023-09-18,975,2702,2.77
F02596,T055,2024-03-10,2035,5638,2.77
F02597,T055,2024-03-04,2519,6978,2.77
F02598,T055,2024-03-05,2539,7033,2.77
F02599,T055,2024-05-12,1929,5343,2.77
F02600,T055,2024-05-11,1980,5484,2.77
F02601,T055,2024-05-02,1741,4823,2.77
F02602,T055,2024-02-24,2078,5755,2.77
F02603,T055,2024-02-26,2786,7717,2.77
F02604,T055,2024-02-04,1700,4709,2.77
F02605,T055,2023-03-08,2715,7520,2.77
F02606,T055,2023-03-23,2609,7227,2.77
F02607,T055,2023-03-23,1527,4230,2.77
F02608,T055,2024-07-10,1712,4742,2.77
F02609,T055,2024-07-11,1450,4016,2.77
F02610,T055,2024-07-20,1588,4398,2.77
F02611,T055,2024-01-11,1527,4231,2.77
F02612,T055,2024-01-09,1952,5406,2.77
F02613,T055,2024-01-24,1222,3385,2.77
F02614,T055,2023-08-22,1468,4066,2.77
F02615,T055,2023-08-19,2202,6100,2.77
F02616,T055,2023-08-22,1573,4357,2.77
F02617,T055,2023-12-20,1906,5280,2.77
F02618,T055,2023-12-23,2304,6382,2.77
F02619,T055,2023-12-09,1592,4410,2.77
F02620,T055,2023-01-02,1801,4989,2.77
F02621,T055,2023-01-10,1430,3962,2.77
F02622,T055,2023-01-01,1289,3571,2.77
F02623,T055,2024-12-14,2110,5845,2.77
F02624,T055,2024-12-07,1365,3782,2.77
F02625,T055,2024-12-26,1879,5206,2.77
F02626,T055,2023-06-18,1242,3440,2.77
F02627,T055,2023-06-07,1385,3836,2.77
F02628,T055,2023-06-17,1799,4983,2.77
F02629,T055,2024-11-19,1829,5066,2.77
F02630,T055,2024-11-16,2195,6079,2.77
F02631,T055,2024-11-19,2439,6755,2.77
F02632,T055,2023-02-15,1449,4015,2.77
F02633,T055,2023-02-10,1969,5455,2.77
F02634,T055,2023-02-27,1686,4670,2.77
F02635,T055,2024-06-10,1093,3027,2.77
F02636,T055,2024-06-01,1035,2868,2.77
F02637,T055,2024-06-02,671,1859,2.77
F02638,T055,2023-07-26,1481,4103,2.77
F02639,T055,2023-07-23,1647,4563,2.77
F02640,T055,2023-07-07,1647,4563,2.77
F02641,T058,2024-02-29,900,2663,2.96
F02642,T058,2024-03-03,1491,4414,2.96
F02643,T058,2024-02-29,1442,4268,2.96
F02644,T058,2024-08-11,2347,6946,2.96
F02645,T058,2024-08-11,1667,4935,2.96
F02646,T058,2024-07-31,2305,6824,2.96
F02647,T058,2024-02-25,1803,5338,2.96
F02648,T058,2024-02-09,1235,3657,2.96
F02649,T058,2024-02-06,1620,4794,2.96
F02650,T058,2023-12-17,1195,3537,2.96
F02651,T058,2023-12-08,1494,4421,2.96
F02652,T058,2023-12-05,1419,4200,2.96
F02653,T058,2024-12-21,1367,4047,2.96
F02654,T058,2024-12-11,1921,5685,2.96
F02655,T058,2024-12-26,1856,5493,2.96
F02656,T058,2024-12-07,2083,6167,2.96
F02657,T058,2024-01-04,2288,6772,2.96
F02658,T058,2024-01-20,2492,7376,2.96
F02659,T058,2024-01-06,2063,6106,2.96
F02660,T058,2023-11-08,2022,5985,2.96
F02661,T058,2023-11-26,1929,5709,2.96
F02662,T058,2023-11-01,1275,3775,2.96
F02663,T058,2023-06-26,1852,5482,2.96
F02664,T058,2023-06-07,1299,3846,2.96
F02665,T058,2023-06-26,1464,4333,2.96
F02666,T058,2023-06-17,1270,3758,2.96
F02667,T058,2024-09-02,2569,7603,2.96
F02668,T058,2024-09-20,2204,6525,2.96
F02669,T058,2024-09-08,2427,7184,2.96
F02670,T058,2024-11-06,2627,7777,2.96
F02671,T058,2024-11-25,1677,4965,2.96
F02672,T058,2024-11-12,1940,5743,2.96
F02673,T058,2023-07-13,1841,5449,2.96
F02674,T058,2023-07-01,1212,3588,2.96
F02675,T058,2023-07-03,1601,4740,2.96
F02676,T058,2023-07-02,1197,3544,2.96
F02677,T058,2023-01-10,1520,4500,2.96
F02678,T058,2023-01-24,1900,5625,2.96
F02679,T058,2022-12-31,1970,5830,2.96
F02680,T058,2023-09-05,1502,4445,2.96
F02681,T058,2023-09-03,1923,5692,2.96
F02682,T058,2023-09-22,1831,5421,2.96
F02683,T058,2023-09-16,1502,4445,2.96
F02684,T058,2024-06-19,1980,5860,2.96
F02685,T058,2024-06-19,1576,4666,2.96
F02686,T058,2024-06-13,1503,4449,2.96
F02687,T058,2024-04-26,1297,3839,2.96
F02688,T058,2024-04-07,1480,4380,2.96
F02689,T058,2024-04-24,1679,4971,2.96
F02690,T058,2024-05-16,1259,3728,2.96
F02691,T058,2024-05-10,2127,6297,2.96
F02692,T058,2024-05-04,1957,5793,2.96
F02693,T058,2024-07-10,1577,4667,2.96
F02694,T058,2024-07-26,1422,4208,2.96
F02695,T058,2024-07-14,1464,4333,2.96
F02696,T058,2023-10-27,2247,6650,2.96
F02697,T058,2023-10-25,2362,6991,2.96
F02698,T058,2023-10-03,1536,4547,2.96
F02699,T058,2023-10-15,2496,7389,2.96
F02700,T058,2023-03-21,2555,7563,2.96
F02701,T058,2023-03-16,2278,6743,2.96
F02702,T058,2023-03-18,2427,7185,2.96
F02703,T058,2023-05-01,1510,4469,2.96
F02704,T058,2023-05-21,1582,4684,2.96
F02705,T058,2023-05-08,1597,4727,2.96
F02706,T058,2023-02-21,1229,3639,2.96
F02707,T058,2023-02-09,1589,4702,2.96
F02708,T058,2023-02-05,1685,4988,2.96
F02709,T058,2023-07-31,741,2192,2.96
F02710,T058,2023-08-27,896,2652,2.96
F02711,T058,2023-08-10,1179,3491,2.96
F02712,T058,2024-10-15,1555,4604,2.96
F02713,T058,2024-10-06,1659,4911,2.96
F02714,T058,2024-10-02,2005,5934,2.96
F02715,T058,2024-10-01,2195,6497,2.96
F02716,T058,2023-04-14,943,2790,2.96
F02717,T058,2023-04-12,741,2194,2.96
F02718,T058,2023-04-04,886,2623,2.96
F02719,T059,2024-10-08,1901,6065,3.19
F02720,T059,2024-10-01,1932,6163,3.19
F02721,T059,2024-10-26,1549,4940,3.19
F02722,T059,2023-10-17,2446,7803,3.19
F02723,T059,2023-09-30,2513,8016,3.19
F02724,T059,2023-10-03,1668,5320,3.19
F02725,T059,2023-10-04,2157,6881,3.19
F02726,T059,2023-04-25,1772,5652,3.19
F02727,T059,2023-04-25,1467,4679,3.19
F02728,T059,2023-04-11,1046,3336,3.19
F02729,T059,2023-03-31,1728,5513,3.19
F02730,T059,2024-11-06,1313,4188,3.19
F02731,T059,2024-11-17,997,3182,3.19
F02732,T059,2024-11-21,1364,4350,3.19
F02733,T059,2023-09-08,1718,5482,3.19
F02734,T059,2023-09-08,1378,4397,3.19
F02735,T059,2023-08-31,1289,4112,3.19
F02736,T059,2024-12-05,2589,8258,3.19
F02737,T059,2024-12-06,2150,6859,3.19
F02738,T059,2024-12-24,2463,7858,3.19
F02739,T059,2023-06-16,1709,5453,3.19
F02740,T059,2023-06-09,1586,5060,3.19
F02741,T059,2023-06-25,1627,5191,3.19
F02742,T059,2024-03-02,1743,5559,3.19
F02743,T059,2024-03-19,1911,6097,3.19
F02744,T059,2024-03-17,1668,5320,3.19
F02745,T059,2024-03-23,1761,5619,3.19
F02746,T059,2023-08-22,1531,4884,3.19
F02747,T059,2023-08-17,2015,6427,3.19
F02748,T059,2023-08-20,2377,7583,3.19
F02749,T059,2024-05-13,1583,5051,3.19
F02750,T059,2024-04-30,2054,6552,3.19
F02751,T059,2024-05-07,2354,7508,3.19
F02752,T059,2024-05-13,2118,6757,3.19
F02753,T059,2024-06-19,1354,4320,3.19
F02754,T059,2024-06-12,1389,4431,3.19
F02755,T059,2024-06-05,1650,5262,3.19
F02756,T059,2024-06-01,2066,6591,3.19
F02757,T059,2023-07-07,940,2999,3.19
F02758,T059,2023-07-27,1377,4393,3.19
F02759,T059,2023-07-05,1602,5111,3.19
F02760,T059,2024-07-04,1550,4945,3.19
F02761,T059,2024-07-20,2512,8012,3.19
F02762,T059,2024-07-05,1413,4507,3.19
F02763,T059,2023-05-27,1746,5571,3.19
F02764,T059,2023-05-04,1208,3853,3.19
F02765,T059,2023-05-24,1717,5478,3.19
F02766,T059,2023-05-26,1179,3760,3.19
F02767,T059,2023-12-21,1064,3393,3.19
F02768,T059,2023-12-01,800,2551,3.19
F02769,T059,2023-12-06,651,2078,3.19
F02770,T059,2024-09-06,1354,4320,3.19
F02771,T059,2024-09-15,1537,4904,3.19
F02772,T059,2024-09-10,1501,4787,3.19
F02773,T059,2024-01-16,1580,5039,3.19
F02774,T059,2024-01-16,1258,4014,3.19
F02775,T059,2024-01-02,1552,4950,3.19
F02776,T059,2023-02-17,2199,7015,3.19
F02777,T059,2023-02-19,1274,4064,3.19
F02778,T059,2023-02-03,1326,4231,3.19
F02779,T059,2024-04-20,1908,6085,3.19
F02780,T059,2024-04-07,1101,3513,3.19
F02781,T059,2024-04-05,1210,3859,3.19
F02782,T059,2024-04-14,1737,5541,3.19
F02783,T059,2024-08-05,1863,5944,3.19
F02784,T059,2024-08-22,1497,4776,3.19
F02785,T059,2024-08-20,1331,4245,3.19
F02786,T059,2024-08-23,1863,5944,3.19
F02787,T059,2023-01-10,1586,5060,3.19
F02788,T059,2023-01-09,1405,4482,3.19
F02789,T059,2023-01-22,1329,4241,3.19
F02790,T059,2023-01-01,1329,4241,3.19
F02791,T059,2024-02-24,1176,3751,3.19
F02792,T059,2024-02-13,1666,5315,3.19
F02793,T059,2024-02-23,2042,6513,3.19
F02794,T059,2023-11-25,1360,4339,3.19
F02795,T059,2023-11-14,945,3013,3.19
F02796,T059,2023-11-13,1448,4620,3.19
F02797,T059,2023-03-13,1757,5605,3.19
F02798,T059,2023-03-26,1403,4475,3.19
F02799,T059,2023-03-23,1447,4616,3.19
F02800,T059,2023-03-09,1624,5181,3.19
F02801,T060,2023-09-16,1247,3579,2.87
F02802,T060,2023-09-22,2090,5997,2.87
F02803,T060,2023-09-02,1166,3347,2.87
F02804,T060,2023-09-24,1928,5532,2.87
F02805,T060,2024-05-01,1727,4957,2.87
F02806,T060,2024-05-01,1841,5284,2.87
F02807,T060,2024-05-22,2050,5883,2.87
F02808,T060,2023-06-05,1403,4028,2.87
F02809,T060,2023-06-19,2288,6566,2.87
F02810,T060,2023-06-22,1769,5077,2.87
F02811,T060,2024-10-21,1291,3706,2.87
F02812,T060,2024-10-08,1136,3259,2.87
F02813,T060,2024-10-06,1774,5090,2.87
F02814,T060,2024-10-19,1633,4688,2.87
F02815,T060,2023-02-15,2205,6328,2.87
F02816,T060,2023-02-01,2169,6225,2.87
F02817,T060,2023-02-16,2205,6328,2.87
F02818,T060,2024-08-05,2411,6921,2.87
F02819,T060,2024-07-31,2349,6743,2.87
F02820,T060,2024-08-16,2370,6803,2.87
F02821,T060,2024-07-31,2432,6980,2.87
F02822,T060,2024-12-02,865,2482,2.87
F02823,T060,2024-12-23,1184,3399,2.87
F02824,T060,2024-12-01,1053,3021,2.87
F02825,T060,2023-05-21,1909,5479,2.87
F02826,T060,2023-05-14,1609,4619,2.87
F02827,T060,2023-05-19,1751,5026,2.87
F02828,T060,2023-05-19,1246,3577,2.87
F02829,T060,2024-02-13,2221,6374,2.87
F02830,T060,2024-02-03,1710,4907,2.87
F02831,T060,2024-02-07,1304,3743,2.87
F02832,T060,2024-03-18,2132,6119,2.87
F02833,T060,2024-03-13,2495,7160,2.87
F02834,T060,2024-03-08,2004,5752,2.87
F02835,T060,2024-07-15,1153,3310,2.87
F02836,T060,2024-07-19,966,2771,2.87
F02837,T060,2024-06-30,952,2733,2.87
F02838,T060,2024-07-01,1086,3117,2.87
F02839,T060,2023-10-14,1718,4930,2.87
F02840,T060,2023-10-04,1622,4654,2.87
F02841,T060,2023-10-23,1456,4180,2.87
F02842,T060,2023-01-24,1485,4263,2.87
F02843,T060,2023-01-16,2438,6996,2.87
F02844,T060,2023-01-26,1467,4209,2.87
F02845,T060,2023-03-22,1386,3978,2.87
F02846,T060,2023-03-11,1623,4659,2.87
F02847,T060,2023-03-01,1605,4606,2.87
F02848,T060,2023-08-27,1086,3116,2.87
F02849,T060,2023-08-19,1555,4462,2.87
F02850,T060,2023-07-31,1528,4385,2.87
F02851,T060,2023-12-15,1845,5296,2.87
F02852,T060,2023-12-16,1369,3929,2.87
F02853,T060,2023-12-08,1786,5125,2.87
F02854,T060,2023-07-05,2146,6160,2.87
F02855,T060,2023-07-02,1241,3561,2.87
F02856,T060,2023-07-09,1275,3658,2.87
F02857,T060,2024-01-16,1544,4430,2.87
F02858,T060,2024-01-17,1636,4695,2.87
F02859,T060,2024-01-27,1069,3067,2.87
F02860,T060,2024-06-26,1404,4030,2.87
F02861,T060,2024-06-04,1551,4452,2.87
F02862,T060,2024-06-24,1578,4529,2.87
F02863,T060,2023-04-17,2413,6926,2.87
F02864,T060,2023-04-21,2066,5929,2.87
F02865,T060,2023-04-01,1989,5707,2.87
F02866,T060,2024-11-03,831,2384,2.87
F02867,T060,2024-11-12,909,2608,2.87
F02868,T060,2024-10-31,1163,3338,2.87
F02869,T060,2024-09-18,1238,3553,2.87
F02870,T060,2024-09-14,848,2435,2.87
F02871,T060,2024-09-11,1307,3751,2.87
F02872,T060,2023-11-12,1780,5109,2.87
F02873,T060,2023-11-02,1911,5486,2.87
F02874,T060,2023-11-09,1687,4841,2.87
F02875,T060,2024-04-07,611,1753,2.87
F02876,T060,2024-04-06,767,2201,2.87
F02877,T060,2024-04-20,786,2257,2.87
F02878,T061,2023-03-17,1079,2989,2.77
F02879,T061,2023-03-07,1957,5422,2.77
F02880,T061,2023-03-19,1202,3330,2.77
F02881,T061,2024-03-02,1216,3369,2.77
F02882,T061,2024-03-09,1442,3995,2.77
F02883,T061,2024-03-02,1634,4525,2.77
F02884,T061,2023-05-07,1008,2793,2.77
F02885,T061,2023-05-20,1368,3790,2.77
F02886,T061,2023-05-22,1627,4508,2.77
F02887,T061,2023-02-12,2219,6146,2.77
F02888,T061,2023-02-02,1345,3726,2.77
F02889,T061,2023-02-05,1345,3726,2.77
F02890,T061,2024-10-13,1515,4196,2.77
F02891,T061,2024-09-30,1309,3627,2.77
F02892,T061,2024-10-06,1605,4445,2.77
F02893,T061,2024-12-11,1782,4937,2.77
